Causas (lista reducida);Sexo;Provincia de residencia;Total
077 Enfermedades del riñón y del uréter;Mujeres;Cantabria;83
077 Enfermedades del riñón y del uréter;Mujeres;Castellón/Castelló;59
077 Enfermedades del riñón y del uréter;Mujeres;Ciudad Real;49
077 Enfermedades del riñón y del uréter;Mujeres;Córdoba;95
077 Enfermedades del riñón y del uréter;Mujeres;Coruña, A;123
077 Enfermedades del riñón y del uréter;Mujeres;Cuenca;25
077 Enfermedades del riñón y del uréter;Mujeres;Gipuzkoa;57
077 Enfermedades del riñón y del uréter;Mujeres;Girona;102
077 Enfermedades del riñón y del uréter;Mujeres;Granada;88
077 Enfermedades del riñón y del uréter;Mujeres;Guadalajara;25
077 Enfermedades del riñón y del uréter;Mujeres;Huelva;56
077 Enfermedades del riñón y del uréter;Mujeres;Huesca;48
077 Enfermedades del riñón y del uréter;Mujeres;Jaén;83
077 Enfermedades del riñón y del uréter;Mujeres;León;46
077 Enfermedades del riñón y del uréter;Mujeres;Lleida;70
077 Enfermedades del riñón y del uréter;Mujeres;Lugo;46
077 Enfermedades del riñón y del uréter;Mujeres;Madrid;456
077 Enfermedades del riñón y del uréter;Mujeres;Málaga;149
077 Enfermedades del riñón y del uréter;Mujeres;Murcia;153
077 Enfermedades del riñón y del uréter;Mujeres;Navarra;65
077 Enfermedades del riñón y del uréter;Mujeres;Ourense;48
077 Enfermedades del riñón y del uréter;Mujeres;Palencia;25
077 Enfermedades del riñón y del uréter;Mujeres;Palmas, Las;92
077 Enfermedades del riñón y del uréter;Mujeres;Pontevedra;108
077 Enfermedades del riñón y del uréter;Mujeres;Rioja, La;45
077 Enfermedades del riñón y del uréter;Mujeres;Salamanca;27
077 Enfermedades del riñón y del uréter;Mujeres;Santa Cruz de Tenerife;59
077 Enfermedades del riñón y del uréter;Mujeres;Segovia;13
077 Enfermedades del riñón y del uréter;Mujeres;Sevilla;188
077 Enfermedades del riñón y del uréter;Mujeres;Soria;8
077 Enfermedades del riñón y del uréter;Mujeres;Tarragona;100
077 Enfermedades del riñón y del uréter;Mujeres;Teruel;33
077 Enfermedades del riñón y del uréter;Mujeres;Toledo;77
077 Enfermedades del riñón y del uréter;Mujeres;Valencia/Valncia;324
077 Enfermedades del riñón y del uréter;Mujeres;Valladolid;50
077 Enfermedades del riñón y del uréter;Mujeres;Zamora;28
077 Enfermedades del riñón y del uréter;Mujeres;Zaragoza;153
077 Enfermedades del riñón y del uréter;Mujeres;Ceuta;2
077 Enfermedades del riñón y del uréter;Mujeres;Melilla;5
077 Enfermedades del riñón y del uréter;Mujeres;Extranjero;4
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Total;396
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Albacete;2
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Alicante/Alacant;19
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Almería;3
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Araba/Alava;1
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Asturias;8
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Avila;4
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Badajoz;8
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Balears, Illes;6
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Barcelona;70
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Bizkaia;12
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Burgos;2
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Cáceres;10
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Cádiz;5
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Cantabria;10
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Castellón/Castelló;9
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Ciudad Real;6
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Córdoba;9
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Coruña, A;5
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Cuenca;2
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Gipuzkoa;4
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Girona;12
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Granada;6
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Guadalajara;4
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Huelva;5
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Huesca;0
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Jaén;4
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;León;1
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Lleida;4
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Lugo;2
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Madrid;33
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Málaga;5
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Murcia;8
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Navarra;4
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Ourense;4
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Palencia;1
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Palmas, Las;8
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Pontevedra;3
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Rioja, La;6
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Salamanca;10
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Santa Cruz de Tenerife;3
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Segovia;2
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Sevilla;11
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Soria;4
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Tarragona;7
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Teruel;1
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Toledo;3
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Valencia/Valncia;23
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Valladolid;9
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Zamora;6
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Zaragoza;9
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Ceuta;1
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Melilla;1
078 Enfermedades de los órganos genitales masculinos;Ambos sexos;Extranjero;1
078 Enfermedades de los órganos genitales masculinos;Hombres;Total;396
078 Enfermedades de los órganos genitales masculinos;Hombres;Albacete;2
078 Enfermedades de los órganos genitales masculinos;Hombres;Alicante/Alacant;19
078 Enfermedades de los órganos genitales masculinos;Hombres;Almería;3
078 Enfermedades de los órganos genitales masculinos;Hombres;Araba/Alava;1
078 Enfermedades de los órganos genitales masculinos;Hombres;Asturias;8
078 Enfermedades de los órganos genitales masculinos;Hombres;Avila;4
078 Enfermedades de los órganos genitales masculinos;Hombres;Badajoz;8
078 Enfermedades de los órganos genitales masculinos;Hombres;Balears, Illes;6
078 Enfermedades de los órganos genitales masculinos;Hombres;Barcelona;70
078 Enfermedades de los órganos genitales masculinos;Hombres;Bizkaia;12
078 Enfermedades de los órganos genitales masculinos;Hombres;Burgos;2
078 Enfermedades de los órganos genitales masculinos;Hombres;Cáceres;10
078 Enfermedades de los órganos genitales masculinos;Hombres;Cádiz;5
078 Enfermedades de los órganos genitales masculinos;Hombres;Cantabria;10
078 Enfermedades de los órganos genitales masculinos;Hombres;Castellón/Castelló;9
078 Enfermedades de los órganos genitales masculinos;Hombres;Ciudad Real;6
078 Enfermedades de los órganos genitales masculinos;Hombres;Córdoba;9
078 Enfermedades de los órganos genitales masculinos;Hombres;Coruña, A;5
078 Enfermedades de los órganos genitales masculinos;Hombres;Cuenca;2
078 Enfermedades de los órganos genitales masculinos;Hombres;Gipuzkoa;4
078 Enfermedades de los órganos genitales masculinos;Hombres;Girona;12
078 Enfermedades de los órganos genitales masculinos;Hombres;Granada;6
078 Enfermedades de los órganos genitales masculinos;Hombres;Guadalajara;4
078 Enfermedades de los órganos genitales masculinos;Hombres;Huelva;5
078 Enfermedades de los órganos genitales masculinos;Hombres;Huesca;0
078 Enfermedades de los órganos genitales masculinos;Hombres;Jaén;4
078 Enfermedades de los órganos genitales masculinos;Hombres;León;1
078 Enfermedades de los órganos genitales masculinos;Hombres;Lleida;4
078 Enfermedades de los órganos genitales masculinos;Hombres;Lugo;2
078 Enfermedades de los órganos genitales masculinos;Hombres;Madrid;33
078 Enfermedades de los órganos genitales masculinos;Hombres;Málaga;5
078 Enfermedades de los órganos genitales masculinos;Hombres;Murcia;8
078 Enfermedades de los órganos genitales masculinos;Hombres;Navarra;4
078 Enfermedades de los órganos genitales masculinos;Hombres;Ourense;4
078 Enfermedades de los órganos genitales masculinos;Hombres;Palencia;1
078 Enfermedades de los órganos genitales masculinos;Hombres;Palmas, Las;8
078 Enfermedades de los órganos genitales masculinos;Hombres;Pontevedra;3
078 Enfermedades de los órganos genitales masculinos;Hombres;Rioja, La;6
078 Enfermedades de los órganos genitales masculinos;Hombres;Salamanca;10
078 Enfermedades de los órganos genitales masculinos;Hombres;Santa Cruz de Tenerife;3
078 Enfermedades de los órganos genitales masculinos;Hombres;Segovia;2
078 Enfermedades de los órganos genitales masculinos;Hombres;Sevilla;11
078 Enfermedades de los órganos genitales masculinos;Hombres;Soria;4
078 Enfermedades de los órganos genitales masculinos;Hombres;Tarragona;7
078 Enfermedades de los órganos genitales masculinos;Hombres;Teruel;1
078 Enfermedades de los órganos genitales masculinos;Hombres;Toledo;3
078 Enfermedades de los órganos genitales masculinos;Hombres;Valencia/Valncia;23
078 Enfermedades de los órganos genitales masculinos;Hombres;Valladolid;9
078 Enfermedades de los órganos genitales masculinos;Hombres;Zamora;6
078 Enfermedades de los órganos genitales masculinos;Hombres;Zaragoza;9
078 Enfermedades de los órganos genitales masculinos;Hombres;Ceuta;1
078 Enfermedades de los órganos genitales masculinos;Hombres;Melilla;1
078 Enfermedades de los órganos genitales masculinos;Hombres;Extranjero;1
078 Enfermedades de los órganos genitales masculinos;Mujeres;Total;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Albacete;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Alicante/Alacant;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Almería;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Araba/Alava;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Asturias;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Avila;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Badajoz;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Balears, Illes;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Barcelona;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Bizkaia;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Burgos;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Cáceres;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Cádiz;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Cantabria;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Castellón/Castelló;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Ciudad Real;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Córdoba;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Coruña, A;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Cuenca;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Gipuzkoa;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Girona;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Granada;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Guadalajara;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Huelva;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Huesca;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Jaén;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;León;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Lleida;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Lugo;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Madrid;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Málaga;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Murcia;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Navarra;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Ourense;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Palencia;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Palmas, Las;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Pontevedra;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Rioja, La;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Salamanca;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Santa Cruz de Tenerife;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Segovia;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Sevilla;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Soria;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Tarragona;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Teruel;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Toledo;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Valencia/Valncia;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Valladolid;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Zamora;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Zaragoza;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Ceuta;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Melilla;0
078 Enfermedades de los órganos genitales masculinos;Mujeres;Extranjero;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Total;123
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Albacete;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Alicante/Alacant;5
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Almería;2
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Araba/Alava;2
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Asturias;5
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Avila;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Badajoz;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Balears, Illes;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Barcelona;9
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Bizkaia;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Burgos;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Cáceres;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Cádiz;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Cantabria;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Castellón/Castelló;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Ciudad Real;4
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Córdoba;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Coruña, A;4
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Cuenca;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Gipuzkoa;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Girona;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Granada;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Guadalajara;2
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Huelva;2
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Huesca;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Jaén;6
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;León;2
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Lleida;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Lugo;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Madrid;12
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Málaga;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Murcia;5
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Navarra;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Ourense;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Palencia;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Palmas, Las;4
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Pontevedra;5
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Rioja, La;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Salamanca;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Santa Cruz de Tenerife;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Segovia;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Sevilla;2
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Soria;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Tarragona;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Teruel;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Toledo;5
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Valencia/Valncia;5
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Valladolid;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Zamora;4
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Zaragoza;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Ceuta;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Melilla;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Ambos sexos;Extranjero;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Total;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Albacete;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Alicante/Alacant;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Almería;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Araba/Alava;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Asturias;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Avila;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Badajoz;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Balears, Illes;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Barcelona;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Bizkaia;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Burgos;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Cáceres;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Cádiz;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Cantabria;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Castellón/Castelló;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Ciudad Real;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Córdoba;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Coruña, A;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Cuenca;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Gipuzkoa;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Girona;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Granada;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Guadalajara;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Huelva;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Huesca;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Jaén;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;León;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Lleida;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Lugo;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Madrid;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Málaga;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Murcia;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Navarra;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Ourense;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Palencia;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Palmas, Las;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Pontevedra;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Rioja, La;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Salamanca;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Santa Cruz de Tenerife;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Segovia;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Sevilla;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Soria;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Tarragona;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Teruel;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Toledo;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Valencia/Valncia;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Valladolid;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Zamora;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Zaragoza;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Ceuta;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Melilla;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Hombres;Extranjero;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Total;123
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Albacete;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Alicante/Alacant;5
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Almería;2
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Araba/Alava;2
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Asturias;5
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Avila;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Badajoz;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Balears, Illes;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Barcelona;9
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Bizkaia;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Burgos;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Cáceres;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Cádiz;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Cantabria;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Castellón/Castelló;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Ciudad Real;4
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Córdoba;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Coruña, A;4
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Cuenca;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Gipuzkoa;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Girona;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Granada;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Guadalajara;2
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Huelva;2
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Huesca;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Jaén;6
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;León;2
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Lleida;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Lugo;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Madrid;12
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Málaga;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Murcia;5
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Navarra;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Ourense;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Palencia;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Palmas, Las;4
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Pontevedra;5
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Rioja, La;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Salamanca;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Santa Cruz de Tenerife;3
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Segovia;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Sevilla;2
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Soria;1
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Tarragona;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Teruel;0
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Toledo;5
079 Enfermedades de los órganos genitales femeninos y trastornos de la mama;Mujeres;Valencia/Valncia;5
